Name
TM_PD_BNDRY_NM_PCMDTY_CLAIM_SUM
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
ORG
PCMDTY
PROD
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
LCL_CLAS
MTHLY_LCL_CLAS_SUM
MTHLY_PROD_SUM
ORG
PROD
PROD_LCL_CLAS
TM_PD
AC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
LOC
AC_CHG
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
ORG
PCMDTY
PROD
PROD_PCMDTY_GRP
AC
BNDRY
CLIENT_NETWORK_BNDRY_ASSC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
LCL_CLAS
LOC
ORG
PCMDTY
AC
BNDRY
BNDRY_ASSC
CHNL
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
LOC
MTHLY_AC_PROD_CHNL_SUM
PROD
TM_PD
BNDRY
BNDRY_ASSC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MAT_BNDRYAK7_RXER_PRODAK8_SOB_SUM
MTHLY_BNDRYAK7_RXER_PRODAK8_SOB_SUM
PROD
PROD_ASSC
QTRLY_BNDRYAK7_RXER_PRODAK8_SOB_SUM
SOB_TYP
TM_PD
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MAT_RXER_PRODAK8_SOB_SUM
MTHLY_RXER_PRODAK8_SOB_SUM
PROD
PROD_ASSC
QTRLY_RXER_PRODAK8_SOB_SUM
SOB_TYP
TM_PD
BNDRY
BNDRY_ASSC
CHNL
CHNL_ASSC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRY_PROD_CHNL_SUM
PROD
PROD_ASSC
TM_PD
ATC
BNDRY
BNDRY_ASSC
CHC
CHNL
CMDTY_PROF_CLAS_TYP
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
FRMLRY_REIMBMNT_CATG
MTHLY_BNDRY_PCMDTY_CHNLAK2_SUM
NFC_CLAS
ORG
ORG_ROLE
ORG_STRC
PCMDTY
PCMDTY_BIOL_CLAS_TYP
PCMDTY_DETL_RX_CATG
PCMDTY_INGRD
PROD
SUBSTN
TM_PD
AC_TYP
ATC
CMDTY_LCYC_TYP
CONTG_ME_CATG
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
GENERIC_BRANDED
HERBL_PROD_CATG
HOMEOPC_PROD_CATG
INDCTN_FOR_USE_CATG
MAIL_MTRL_TOPIC_CATG
MKT_SEGTN_CATG
MTHLY_AC_TYP_CORP_OWNNM_PRMTRNM_PCMDTYAK13_CHNL_SPCL_PROM_DETL
MTHLY_CORP_OWNNM_PRMTRNM_PCMDTYAK13_CHNL_SPCL_MMEDIA_PROM_DETL
ORG
ORG_STRC
OTC_PROD_CATG
OTHR_INDCTN_FOR_USE_CATG
PCMDTY
PCMDTY_INGRD
PRFSN_SPCL_TYP
PROD
PROD_ASSC
PROD_ATC
PROML_CHNL_GRP_TYP
PROML_CHNL_TYP
PROML_CTCT_CUR_PSCRNG_FREQ_CATG
PROML_CTCT_FUT_PSCRNG_INTENTN_CATG
PROML_CTCT_GRP_TYP
PROML_CTCT_PRMTR_QLTY_RTNG
PROML_DETLG_DEVICE_TYP
PROML_DETLG_PROD_ORDER
PROML_DETLG_PROD_PRESNT_NBR_TYP
PROML_DETLG_PURP_CATG
PROML_DETLG_PURP_GRP_CATG
PROML_DETLG_SMPL_USE_CATG
PROML_DETLG_SUCC_CATG
PROML_DETLG_VIDEO_PLTFM_TYP
PROML_ENGMNT_GRP_TYP
PROML_ENGMNT_TYP
PROML_MT_PRMTR_ORG_REL_TYP
PROML_MT_TYP
PROML_PROD_CATG_GRP_TYP
PROML_PROD_CATG_TYP
PROML_PROD_DETL_ONLN_DSCVRY_METH_TYP
PROML_PROD_SMPL_METH_TYP
SALES_REP_EMAIL_LINK_SNT_CATG
SALES_REP_EMAIL_SNT_CATG
SOCIAL_MEDIA_PLTFM
SUBSTN
TM_PD
ATC
CHNL
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
HC_PLN
HC_PLN_MODEL_TYP
MTHLY_ORGNM_PCMDTYAK15_CHNL_LLSPCLNM_HC_PLN_SUM
NFC_CLAS
ORG
ORG_ROLE
ORG_STRC
PCMDTY
PCMDTY_INGRD
PRFSN_SPCL_TYP
PROD
PROD_ASSC
SUBSTN
TM_PD
ATC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
FCN_SPECLSM_TYP
MTHLY_ORGNM_PCMDTYAK14_FCN_SPECLSM_TYPNM_SUM
NFC_CLAS
ORG
ORG_STRC
PCMDTY
PCMDTY_INGRD
PROD
PROD_ASSC
SUBSTN
TM_PD
BNDRY
BNDRY_ASSC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYAK7_PCMDTYAK23_SUM
PCMDTY
PROD
TM_PD
ATC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_ORGNM_PCMDTYAK17_SUM
NFC_CLAS
ORG
ORG_STRC
PCMDTY
PCMDTY_INGRD
PROD
PROD_ASSC
SUBSTN
TM_PD
BNDRY
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRY_PROD_SPCL_CLIENT_DDDOSE_RNG
PRFSN_SPCL_TYP
PROD
PROD_SPCL_CLIENT_DDDOSE_RNG
TM_PD
BNDRY
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYAK5_PRODAK5_SW_PRODAK5_SOBAK2_TRTMT_OUTCM_COND_CATG_SPCLAK4_TRANS_DCATGAK2_SUM
MTHLY_BNDRYAK5_PRODAK5_SW_RSLT_PRODAK5_SOBAK2_TRTMT_OUTCM_COND_CATG_SPCLAK4_TRANS_DCATGAK2_SUM
PRFSN_SPCL_TYP
PROD
SOB_TYP
TM_PD
TM_PD_CATG_PRODAK5_SPCLAK4_SUM
TRANS_DCATG
TRTMT_OUTCM_COND_CATG
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
LTH_SEQ
MTHLY_PRODAK11_SOBAK2_TRTMT_COND_CATG_LTH_SEQ_SUM
MTHLY_PRODAK11_SW_RSLT_PRODAK11_SOBAK2_TRTMT_COND_CATG_LTH_SEQ_SUM
MTHLY_PRODAK11_TRTMT_COND_CATG_SUM
PROD
PRFSN_SPCL_TYP
SOB_TYP
TM_PD
TRTMT_COND_CATG
ATC
BNDRY
BNDRY_ASSC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_ATC_DLVRBL_SUM
MTHLY_BNDRYCD_ATC_TRANS_DCATG_SSTDY_SUM
MTHLY_BNDRYCD_PCMDTY_TRANS_DCATG_SSTDY_SUM
MTHLY_BNDRYCD_PRODAK10_TRANS_DCATG_SSTDY_SUM
MTHLY_PCMDTY_DLVRBL_DETL
MTHLY_PGRP_DLVRBL_SUM
MTHLY_PGRP_PCMDTY_DLVRBL_DETL
ORG
ORG_ROLE
PCMDTY
PROD
TM_PD
TRANS_DCATG
ATC
BNDRY
BNDRY_ASSC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYCD_PCMDTY_TRANS_DCATG_SSTDY_SUM
MTHLY_BNDRYCD_PRODAK10_TRANS_DCATG_SSTDY_SUM
MTHLY_PCMDTY_DLVRBL_DETL
MTHLY_PGRP_DLVRBL_SUM
MTHLY_PGRP_PCMDTY_DLVRBL_DETL
ORG
PCMDTY
PROD
TM_PD
TRANS_DCATG
ATC
BNDRY
BNDRY_ASSC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
LOC
MTHLY_BNDRYCD_PCMDTY_TRANS_DCATG_SPCL_SUM
MTHLY_BNDRYCD_PRODAK10_TRANS_DCATG_SPCL_SUM
MTHLY_PCMDTY_DLVRBL_DETL
MTHLY_PGRP_DLVRBL_SUM
MTHLY_PGRP_PCMDTY_DLVRBL_DETL
NETWORK_BNDRY_RLTN
ORG
ORG_ROLE
ORG_ROLE_BNDRY
PCMDTY
PRFSN_SPCL_BNDRY
PRFSN_SPCL_TYP
PROD
TM_PD
TRANS_DCATG
BNDRY
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRY_PCMDTYAK23_SPCL_SUM
PCMDTY
PRFSN_SPCL_BNDRY
PRFSN_SPCL_TYP
PROD
TM_PD
ATC
CHNL
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_PCMDTYAK18_CHNLAK2_SPCLAK2_SUM
ORG
PCMDTY
PCMDTY_INGRD
PRFSN_SPCL_TYP
PROD
PROML_CHNL_TYP
PROML_CNTNT_QLTY_RTNG
SUBSTN
TM_PD
ATC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_PCMDTYAK17_SUM
NFC_CLAS
ORG
ORG_STRC
PCMDTY
PCMDTY_INGRD
PROD
SUBSTN
TM_PD
ATC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MED_CLAS
ORG
PCMDTY
PCMDTY_INGRD
PRFSN_SPCL_TYP
PROD
TM_PD_ORGAK6_PCMDTYAK4_MED_CLAS_SOBAK3_SPCLAK3_MEDPRO_RX_TYP_SUM
SOB_TYP
SUBSTN
TM_PD
BNDRY
BNDRY_ASSC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MEAS
MTHLY_BNDRYAK7_PRODAK10_SUM
PROD
PROD_ASSC
TM_PD
ATC
CHC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
HALF_MTHLY_PCMDTY_PRC
NFC_CLAS
ORG
ORG_ROLE
PCMDTY
PROD
PROD_ASSC
TM_PD
WHO_ATC
ATC
BNDRY
BNDRY_ASSC
CHC
CHNL
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
HALF_MTHLY_BNDRYAK7_PCMDTY_CHNL_SUM
NFC_CLAS
ORG
ORG_ROLE
PCMDTY
PCMDTY_INGRD
PROD
PROD_ASSC
SUBSTN
TM_PD
WHO_ATC
ATC
BNDRY
BNDRY_ASSC
CHC
CHNL
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYAK7_PCMDTY_CHNL_SUM
NFC_CLAS
ORG
ORG_ROLE
PCMDTY
PCMDTY_INGRD
PROD
PROD_ASSC
SUBSTN
TM_PD
WHO_ATC
AC_TYP
ATC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
ORG
ORG_STRC
PCMDTY
PCMDTY_INGRD
PRFSN_SPCL_TYP
PROD
PROML_CHNL_GRP_TYP
PROML_CTCT_PRMTR_QLTY_RTNG
PROML_DETLG_PROD_ORDER
PROML_DETLG_PROD_PRESNT_NBR_TYP
PROML_ENGMNT_TYP
PROML_MT_PRMTR_ORG_REL_TYP
SUBSTN
TM_PD
AC_TYP
ATC
CHC
CMDTY_LCYC_TYP
CONTG_ME_CATG
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
GENERIC_BRANDED
HERBL_PROD_CATG
HOMEOPC_PROD_CATG
MAIL_MTRL_TOPIC_CATG
MTHLY_AC_TYPAK2_CORP_OWNAK6_PRMTRAK6_PRODAK15_ATC_CHC_CHNL_SPCLAK2_PROM_DETL
ORG
ORG_ROLE
ORG_STRC
OTC_PROD_CATG
PRFSN_SPCL_TYP
PROD
PROD_ASSC
PROD_INGRD
PROML_AUDS_CATG
PROML_CHNL_GRP_TYP
PROML_CHNL_TYP
PROML_CNTNT_QLTY_RTNG
PROML_CTCT_CUR_PSCRNG_FREQ_CATG
PROML_CTCT_FUT_PSCRNG_INTENTN_CATG
PROML_CTCT_GRP_TYP
PROML_CTCT_PRMTR_QLTY_RTNG
PROML_DETLG_DEVICE_TYP
PROML_DETLG_PROD_ORDER
PROML_DETLG_PROD_PRESNT_NBR_TYP
PROML_DETLG_PURP_CATG
PROML_DETLG_PURP_GRP_CATG
PROML_DETLG_SMPL_USE_CATG
PROML_DETLG_VIDEO_PLTFM_TYP
PROML_ENGMNT_GRP_TYP
PROML_ENGMNT_TYP
PROML_MT_PRMTR_ORG_REL_TYP
PROML_MT_TYP
PROML_PROD_CATG_GRP_TYP
PROML_PROD_CATG_TYP
PROML_PROD_DETL_ONLN_DSCVRY_METH_TYP
PROML_PROD_SMPL_METH_TYP
SALES_REP_EMAIL_LINK_SNT_CATG
SALES_REP_EMAIL_SNT_CATG
SOCIAL_MEDIA_PLTFM
SUBSTN
TM_PD
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MED_CLAS
PRFSN_SPCL_TYP
SOB_TYP
TM_PD
AC_TYP
ATC
BNDRY
CHNL
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYNML_ORGNM_PCMDTY_CHNLNM_SUM
NFC_CLAS
ORG
ORG_STRC
PCMDTY
PCMDTY_INGRD_NM
PROD
SUBSTN
TM_PD
ATC
BNDRY
BNDRY_ASSC
CHNL
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYNML_ORGNM_PCMDTY_CHNLNM_SUM
ORG
ORG_STRC
PCMDTY
PCMDTY_INGRD_NM
PROD
SUBSTN
TM_PD
ATC
BNDRY
CHNL
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYNML_ORGNM_PCMDTY_CHNLNM_SUM
NFC_CLAS
ORG
ORG_STRC
PCMDTY
PCMDTY_INGRD_NM
PROD
SUBSTN
TM_PD
AC_TYP
ATC
BNDRY
CHNL
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYNML_ACTYPNML_ORGNM_PCMDTY_CHNLNM_SUM
NFC_CLAS
ORG
ORG_STRC
PCMDTY
PCMDTY_INGRD_NM
PROD
SUBSTN
TM_PD
BNDRY
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRY_PRODNM_SUM
PROD
PROD_ASSC
TM_PD
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_MKTAK5_PRODAK5_SWF_PRODAK5_SWT_PRODAK5_SOBAK2_SUM
PROD
PROD_ASSC
SOB_TYP
TM_PD
AC_TYP
ATC
BNDRY
CHNL
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
TM_PD_BNDRYAK4_AC_TYPAK2_ORGAK6_PCMDTY_CHNLAK2_SUM
NFC_CLAS
ORG
ORG_STRC
PCMDTY
PCMDTY_INGRD_NM
PROD
SUBSTN
TM_PD
ATC
BNDRY
BNDRY_ASSC
CHNL
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYAK4_PCMDTYAK23_CHNLAK2_SUM
ORG
PCMDTY
PCMDTY_INGRD
PROD
SUBSTN
TM_PD
ATC
BNDRY
BNDRY_ASSC
CHNL
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
ORG
PCMDTY
PCMDTY_INGRD_NM
PROD
SUBSTN
TM_PD
MTHLY_BNDRYAK4_PCMDTY_CHNLAK2_MED_COND_SUM
ATC
BNDRY
BNDRY_ASSC
CHNL
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYAK4_PCMDTYAK6_CHNLAK2_SUM
ORG
ORG_STRC
PCMDTY
PCMDTY_INGRD_NM
PROD
PROD_ASSC
SUBSTN
TM_PD
ATC
BNDRY
BNDRY_ASSC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_LHANML_BNDRYNML_PPCMDTYNM_SUM
ORG
ORG_STRC
PCMDTY
PCMDTY_INGRD_NM
PROD
PROD_ASSC
SUBSTN
TM_PD
ATC
BNDRY
BNDRY_ASSC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_LHANML_BNDRYNML_PPCMDTYNM_SUM
ORG
ORG_STRC
PCMDTY
PCMDTY_INGRD_NM
PROD
PROD_ASSC
SUBSTN
TM_PD
AC_TYP
ATC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_AC_TYP_ENGMNT_ORG_PRODNM_PROD3_INGRD_SPCL_PROM_DETL
MTHLY_AC_TYP_ENGMNT_ORG_PRODNM_SPCL_PROM_DETL_SUM
MTHLY_AC_TYP_ENGMNT_ORG_PROM_RNKG_SUM
MTHLY_ORG_PRODNM_CHNL_MT_PROM_SPEND_SUM
ORG
PRFSN_SPCL_TYP
PROD
PROD_ASSC
PROD_ATC
PROML_CHNL_TYP
PROML_ENGMNT_TYP
PROML_MT_TYP
TM_PD
GENERIC_BRANDED
PROML_CTCT_GRP_TYP
AC
AC_SALE_ALLOC
AC_SALE_ALLOC_ERR
AC_TYP
ATC
BNDRY
BNDRY_AC_CHG
BNDRY_AC_TYP_PRMTR_DISTR_PCMDTY_SUM
BNDRY_ASSC
BRICK_READINS
CLIENT_AC_SALE_ALLOC
CLIENT_AC_SALE_ALLOC_CHG
DATA_MSK
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
LCL_CLAS
LOC
MKT_AC_SALE_ALLOC_SET
MTHLY_BNDRY_AC_TYP_MKT_SUM_CATG_PROD_SUM
MTHLY_BNDRY_AC_TYP_PRMTR_DISTR_MKT_SUM_CATG_PCMDTY_SUM
MTHLY_BNDRY_AC_TYP_SUM
MTHLY_MKT_BNDRY_PRODNM_SUM
MTHLY_MKT_SUM_CATG_SUM
MTHLY_PROD_SUM
NFC_CLAS
ORG
ORG_ROLE
PCMDTY
PCMDTY_INGRD
PROC_FORM
PROD
PROD_ASSC
SUBSTN
SUBSTN_STRC
TM_PD
AC
AC_SALE_ALLOC
AC_SALE_ALLOC_ERR
AC_TYP
ATC
BNDRY
BNDRY_AC_TYP_PRMTR_DISTR_PCMDTY_SUM
BNDRY_ASSC
BRICK_READINS
CLIENT_AC_SALE_ALLOC
CLIENT_AC_SALE_ALLOC_CHG
DATA_MSK
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
LCL_CLAS
LOC
MKT_AC_SALE_ALLOC_SET
MTHLY_BNDRY_AC_TYP_MKT_SUM_CATG_PROD_SUM
MTHLY_BNDRY_AC_TYP_PRMTR_DISTR_MKT_SUM_CATG_PCMDTY_SUM
MTHLY_BNDRY_AC_TYP_SUM
MTHLY_MKT_BNDRY_PRODNM_SUM
MTHLY_MKT_SUM_CATG_SUM
MTHLY_PROD_SUM
NFC_CLAS
ORG
ORG_ROLE
PCMDTY
PCMDTY_INGRD
PROC_FORM
PROD
PROD_ASSC
SUBSTN
SUBSTN_STRC
TM_PD
AC_TYP
ATC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_AC_TYP_ORGACRO_PCMDTY_FORM_STRNT_ATC_UNIT_PRC_SUM
MTHLY_ORGNM_SUM
ORG
PCMDTY
PCMDTY_INGRD
PROC_FORM
PROD
PROD_ASSC
SUBSTN
TM_PD
AC_TYP
ATC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_AC_TYP_ATC_SUM
MTHLY_AC_TYP_ORGNML_PRODNML_ATC_SUM
MTHLY_AC_TYP_ORGNML_SUM
ORG
PROD
PROD_ATC
TM_PD
AC_TYP
ATC
BNDRY
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYNML_AC_TYP_ATC_SUM
MTHLY_BNDRYNML_AC_TYP_ORGNML_PRODNML_ATC_SUM
MTHLY_BNDRYNML_AC_TYP_ORGNML_SUM
ORG
PROD
PROD_ATC
TM_PD
ATC
BNDRY
BNDRY_ASSC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRY_ORGACRO_PCMDTY_FORM_STRNT_SUM
ORG
PCMDTY
PCMDTY_INGRD
PROC_FORM
PROD
PROD_ASSC
SUBSTN
TM_PD
ATC
BNDRY
BNDRY_ASSC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
ORG
PCMDTY
PCMDTY_INGRD
PROC_FORM
PROD
PROD_ASSC
SUBSTN
TM_PD
WKLY_BNDRY_ORGACRO_PCMDTY_FORM_STRNT_SUM
ATC
BNDRY
BNDRY_ASSC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYAK4_SFORCEAK2_PCMDTY_SUM
NFC_CLAS
ORG
PCMDTY
PROD
PROD_ASSC
SFORCE
SFORCE_ASSC
SFORCE_BNDRY_ASGN
TM_PD
ATC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
NFC_CLAS
ORG
PCMDTY
PROD
QTRLY_PCMDTY_SUM
TM_PD
ATC
CHNL
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
NFC_CLAS
ORG
ORG_STRC
PCMDTY
PCMDTY_INGRD
PROD
SUBSTN
TM_PD
TM_PD_PCMDTY_CHNLAK2_SUM
AGE_GRP
BNDRY
BNDRY_ASSC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
GENDER
MTHLY_BNDRYAK4_PRODAK5_SPCLAK3_SOBAK2_RX_FILL_TYP_GENDER_AGE_SUM
MTHLY_BNDRYAK4_SW_PRODAK5_SPCLAK3_SOBAK2_RX_FILL_TYP_PROD_MKT_GENDER_AGE_SUM
PRFSN_SPCL_TYP
PROD
PROD_ASSC
RX_FILL_TYP
SOB_TYP
TM_PD
BNDRY
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYAK4_MKTAK5_PRODAK5_SPCLAK3_SOBAK2_RX_FILL_TYP_SUM
MTHLY_BNDRYAK4_SW_MKTAK5_PRODAK5_SPCLAK3_SOBAK2_RX_FILL_TYP_PROD_MKT_SUM
PRFSN_SPCL_TYP
PROD
RX_FILL_TYP
SOB_TYP
TM_PD
ATC
BNDRY
BNDRY_ASSC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
GENDER
MTHLY_BNDRYAK7_PCMDTY_GENDERAK2_AGE_SUM
PCMDTY
PROD
PROD_ASSC
TM_PD
ATC
BNDRY
BNDRY_ASSC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYAK7_PCMDTY_SPCLAK3_SUM
NFC_CLAS
ORG
PCMDTY
PCMDTY_INGRD
PRFSN_SPCL_TYP
PROD
PROD_ASSC
SUBSTN
TM_PD
ATC
BNDRY
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYAK7_PCMDTY_SPCLAK3_SUM
NFC_CLAS
ORG
PCMDTY
PCMDTY_INGRD
PRFSN_SPCL_TYP
PROD
PROD_ASSC
SUBSTN
TM_PD
BNDRY
BNDRY_ASSC
CHC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYAK7_PCMDTY_SPCLAK3_SUM
NFC_CLAS
ORG
PCMDTY
PCMDTY_INGRD
PRFSN_SPCL_TYP
PROD
PROD_ASSC
SUBSTN
TM_PD
ATC
CHNL
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
HC_PLN
MTHLY_PCMDTY_CHNLAK2_HLTHCARE_PLN_SUM
NFC_CLAS
ORG
ORG_STRC
PCMDTY
PCMDTY_INGRD
SUBSTN
PROD
TM_PD
AC_TYP
AGE_GRP
ATC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
GENDER
MTHLY_AC_TYPAK2_PCMDTY_SPCLAK2_GENDERAK2_AGE_SOBAK2_COPAY_SUM
NFC_CLAS
ORG
ORG_STRC
PCMDTY
PCMDTY_INGRD
PRFSN_SPCL_TYP
PROD
PROD_ASSC
SOB_TYP
SUBSTN
TM_PD
ATC
CHNL
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
HC_PLN
MTHLY_PCMDTY_CHNLAK2_HLTHCARE_PLN_SUM
ORG
PCMDTY
PROD
TM_PD
BNDRY
BNDRY_ASSC
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYAK4_PCMDTYAK6_SUM
PCMDTY
PROD
PROD_ASSC
TM_PD
BNDRY
BNDRY_ASSC
CHNL
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
MTHLY_BNDRYAK4_PCMDTYAK6_CHNLAK2_SUM
PCMDTY
PROD
PROD_ASSC
TM_PD
ATC
BNDRY
BNDRY_ASSC
CHC
CURR_EXCH_RT
DS
DS_ASSC
DS_CLAS_ASSC
DS_PUBL_LOG
LCL_CLAS
MTHLY_BNDRYAK7_PCMDTY_SUM
NFC_CLAS
ORG
ORG_STRC
PCMDTY
PCMDTY_INGRD
PROD
PROD_ASSC
ROA
SUBSTN
SUBSTN_STRC
TM_PD
WHO_ATC
ATC
BNDRY
BNDRY_ASSC
CHC
CURR_EXCH_RT
DS
DS_ASSC
DS_CLAS_ASSC
